"Date Posted","Document ID",Author,"Document Title",Categories,"File URL","Last Modified"
08/14/2025,544824,Lee-Ann.Arner,"Patients in Custody Under a Penal Authority &#8211; Fact Sheet","Financial, Billing Guides and Information",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Fin-BGI-Patients-in-Custody-Under-Penal-Authority.pdf,"August 14, 2025 @ 10:23 am by Lee-Ann.Arner"
08/14/2025,479569,Lee-Ann.Arner,"iQIES Reports User Manual Version 2.9","MDS 3.0, iQIES",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/04/iQIES-Reports-User-Manual-v2.9-7.15.25.pdf,"August 14, 2025 @ 4:07 pm by Lee-Ann.Arner"
08/13/2025,538019,Michele.mummert,"SNF QRP Submission Deadline Reminder","Financial, SNF Quality Reporting Program, News",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/05/SNF-QRP-Submission-Deadline-Reminder-Aug-2025.pdf,"August 13, 2025 @ 2:55 pm by Lee-Ann.Arner"
08/13/2025,34710,Mandy.Lytle,"North Dakota &#8211; Nursing Facility Requirements","State Regulations, Long Term Care State Regulations, North Dakota",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/ND-LTC-Regulations.pdf,"August 13, 2025 @ 1:15 pm by polly.smith"
08/13/2025,34260,Mandy.Lytle,"New Hampshire &#8211; Long Term Care Regulations (Title XI &#8211; Chapter 151, 151-E, 151-H, 151-I)","State Regulations, Long Term Care State Regulations, New Hampshire",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/NH-Long-Term-Care-Regulations.pdf,"August 13, 2025 @ 12:34 pm by polly.smith"
08/12/2025,544755,Lee-Ann.Arner,"Healthcare Provider Disclosure of Protected Health Information to Accountable Care Organizations &#8211; HIPAA Privacy Rule","Regulatory Agencies, HIPAA, Privacy Rule",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/HIPAA-PR-PHI-Disclosures-ACO.pdf,"August 12, 2025 @ 9:37 am by Lee-Ann.Arner"
08/12/2025,544752,Lee-Ann.Arner,"Right to Access Personal Health Information From Healthcare Providers and Health Plans &#8211; HIPAA Privacy Rule","Regulatory Agencies, HIPAA, Privacy Rule",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/HIPAA-PR-Right-to-Info-from-HCP-and-Health-Plans.pdf,"August 12, 2025 @ 9:39 am by Lee-Ann.Arner"
08/12/2025,34120,Mandy.Lytle,"Michigan &#8211; Healthcare Code: Facilities and Agencies (Article 17)","State Regulations, Long Term Care State Regulations, Michigan",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Michigan-LTC-Healthcare-Code-Article-17.pdf,"August 18, 2025 @ 12:34 pm by polly.smith"
08/12/2025,34100,Mandy.Lytle,"Louisiana &#8211; Nursing Facility Regulations","State Regulations, Long Term Care State Regulations, Louisiana",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/LA-Nursing-Facility-Regulations.pdf,"August 12, 2025 @ 12:29 pm by polly.smith"
08/12/2025,34067,Mandy.Lytle,"Indiana &#8211; Health Facility Regulations (Title 410 – Article 16.2)","State Regulations, Long Term Care State Regulations, Indiana",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/IN-Health-Care-Facilities.pdf,"August 12, 2025 @ 10:27 am by polly.smith"
08/12/2025,458550,Polly.smith,"Minnesota Statutes &#8211; Nursing Homes and Home Care (Chapter 144A)","State Regulations, Long Term Care State Regulations, Minnesota",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Minnesota-LTC-Statutes.pdf,"August 12, 2025 @ 1:39 pm by polly.smith"
08/12/2025,34076,Mandy.Lytle,"Iowa &#8211; Inspections and Appeals: Title 481 (Chapters 22, 50, 52, 56, 58, 59, 61, and 73)","State Regulations, Long Term Care State Regulations, Iowa",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/IA-LTC-State-Regulations.pdf,"August 12, 2025 @ 11:54 am by polly.smith"
08/12/2025,450960,Lee-Ann.Arner,"List N: EPA&#8217;s Registered Disinfectants for Coronavirus (COVID-19)","Regulatory Agencies, CDC, Coronavirus, Safety, EPA, Registered Disinfectants",https://www.epa.gov/coronavirus-and-disinfectants/list-n-advanced-search-page-disinfectants-coronavirus-covid-19,"August 25, 2025 @ 11:00 am by polly.smith"
08/12/2025,34095,Mandy.Lytle,"Kentucky &#8211; LTC Regulations (Title 902: Chapter 20 Health Services and Facilities)","State Regulations, Long Term Care State Regulations, Kentucky",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/KY-LTC-State-Regulations.pdf,"August 12, 2025 @ 12:14 pm by polly.smith"
08/11/2025,544744,Lee-Ann.Arner,"Falls with Major Injury Technical Expert Panel (TEP) Summary Report","Financial, SNF Quality Reporting Program, Measure Specifications",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/SNF-QRP-TEP-Report-Falls-With-Major-Injury.pdf,"August 11, 2025 @ 4:26 pm by Michele.mummert"
08/11/2025,503036,Lee-Ann.Arner,"Evaluation and Management Services Guide","Financial, Billing Guides and Information",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/08/Fin-BGI-Evaluation-and-Management-Service-Guide-2025.pdf,"August 11, 2025 @ 3:34 pm by Lee-Ann.Arner"
08/11/2025,544726,Polly.smith,"Medical Record Retention/Destruction Log","Tools and Templates, Administrative, Business Office, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Medical-Record-Retention-Destruction-Log.xlsx,"August 11, 2025 @ 4:24 pm by Michele.mummert"
08/11/2025,39104,Mandy.Lytle,"FAQs: Report a Fatality or Severe Injury","Safety, OSHA, Recordkeeping, 5. Miscellaneous",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/05/DOL-Severe-Injury-Reporting-FAQs.pdf,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/11/2025,39117,Mandy.Lytle,"Brief Tutorial on Completing the OSHA Recordkeeping Forms &#8211; Handout","Safety, OSHA, Recordkeeping, 4. Training Programs",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2018/05/Brief-Tutorial-on-Completing-OSHA-Recordkeeping-Forms.pdf,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/11/2025,39102,Mandy.Lytle,"Report a Fatality or Severe Injury (Link to OSHA&#8217;s Reporting Webpage)","Safety, OSHA, Recordkeeping, 5. Miscellaneous",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/05/Link-OSHA-Severe-Injury-Reporting-Webpage.pdf,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/11/2025,39116,Mandy.Lytle,"Brief Tutorial on Completing the OSHA Recordkeeping Forms &#8211; Video","Safety, OSHA, Recordkeeping, 4. Training Programs",https://www.youtube.com/watch?v=-zC4zBXd1-U&#038;t=429s,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/11/2025,13448,Mstypinski,"Injury Tracking Application CSV Documentation","Safety, OSHA, Recordkeeping, 6. Electronic Reporting",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2020/02/OSHA-Recordkeeping-ITA-CSV-Documentation.pdf,"August 11, 2025 @ 10:47 am by Lee-Ann.Arner"
08/11/2025,13424,Mstypinski,"Detailed Guidance for OSHA&#8217;s Injury and Illness Recordkeeping Rule (Link to OSHA’s Webpage)","Safety, OSHA, Recordkeeping, 3. Model Plans",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2018/05/Link-to-OSHA-Guidance-Recordkeeping-Rule.pdf,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/11/2025,12381,Kathy.Burrows,"Medicare Part D Vaccines Fact Sheet","Financial, Billing Guides and Information",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2024/07/Fin-BGI-Medicare-Part-D-Vaccines-2025.pdf,"August 11, 2025 @ 4:25 pm by Lee-Ann.Arner"
08/11/2025,544711,Polly.smith,"Past Noncompliance Correction Template","Tools and Templates, Survey Management, Survey Management Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Past-Noncompliance-Correction-Template.docx,"August 11, 2025 @ 4:28 pm by Michele.mummert"
08/11/2025,544710,Lee-Ann.Arner,"DermaRite Industries Issues Recall of DermaKleen, Dermasarra, Kleenfoam, and Perigiene Products","Regulatory Agencies, FDA, Recalls and Notices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/DermaRite-Recall.pdf,"August 11, 2025 @ 8:26 am by Lee-Ann.Arner"
08/11/2025,34054,Mandy.Lytle,"Illinois Statutes &#8211; Nursing Home Care Act (210 ILCS 45)","State Regulations, Long Term Care State Regulations, Illinois",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Illinois-LTC-Statutes-Health-Facilities-and-Regulations.pdf,"August 11, 2025 @ 11:59 am by polly.smith"
08/11/2025,34035,Mandy.Lytle,"Georgia &#8211; Nursing Home Regulations (Chapter 111-8-50 and 56)","State Regulations, Long Term Care State Regulations, Georgia",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Georgia-Nursing-Home-Regulations.pdf,"August 11, 2025 @ 9:42 am by polly.smith"
08/11/2025,34058,Mandy.Lytle,"Illinois Administrative Code &#8211; Skilled Nursing and Intermediate Care Facilities (Title 77 – Part 300)","State Regulations, Long Term Care State Regulations, Illinois",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Illinois-LTC-Facilities-Administrative-Code.pdf,"August 11, 2025 @ 2:44 pm by polly.smith"
08/07/2025,538846,Lee-Ann.Arner,"Update on the Safety of Ixchiq (Chikungunya Vaccine, Live): FDA Removes Recommended Pause in Use and Approves Required Updated Labeling","Regulatory Agencies, FDA, Drugs",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/05/FDA-Drugs-Update-Ixchiq.pdf,"August 7, 2025 @ 4:28 pm by Lee-Ann.Arner"
08/06/2025,544617,Lee-Ann.Arner,"Admin Info Letter 25-04: Fiscal Year 2024 (FY24) State Performance Standards System (SPSS) Findings","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Admin-Info-25-04-all.pdf,"August 6, 2025 @ 3:38 pm by Lee-Ann.Arner"
08/06/2025,544598,Lee-Ann.Arner,"Per- and Polyfluoroalkyl Substances (PFAS) in Medical Devices &#8211; FDA Fact Sheet","Regulatory Agencies, FDA, Medical Devices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/FDA-PFAS-in-Medical-Devices-Fact-Sheet.pdf,"August 6, 2025 @ 11:39 am by Lee-Ann.Arner"
08/06/2025,544596,Lee-Ann.Arner,"Early Alert: Defibrillation Lead Issue from Boston Scientific","Regulatory Agencies, FDA, Recalls and Notices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Boston-Scientific-Early-Alert.pdf,"August 6, 2025 @ 11:28 am by Lee-Ann.Arner"
08/06/2025,508628,Lee-Ann.Arner,"OSHA Fact Sheet: Protecting Personal Identifiable Information (Form 300 Log and Form 301 Incident Report)","Safety, OSHA, Recordkeeping, 1. Fact Sheets",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/12/OSHA-Recordkeeping-Fact-Sheet-Protecting-PII-2025.pdf,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/06/2025,485142,Polly.smith,"iQIES Survey and Certification (S&amp;C) User Manuals (Combined)","MDS 3.0, iQIES",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/iQIES-SC-User-Manuals-Combined-7.31.25.pdf,"August 6, 2025 @ 2:01 pm by polly.smith"
08/06/2025,483255,Lee-Ann.Arner,"iQIES User Roles Matrix Job Aid Version 4.5","MDS 3.0, iQIES",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/iQIES-User-Roles-Matrix-Job-Aid-v4.5.pdf,"August 6, 2025 @ 1:51 pm by polly.smith"
08/06/2025,33992,Mandy.Lytle,"Delaware Code &#8211; Title 16 Health and Safety, Part II, Chapter 11: Long-Term Care Facilities and Services","State Regulations, Long Term Care State Regulations, Delaware",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Delaware-LTC-Code-Chapter-11.pdf,"August 6, 2025 @ 1:09 pm by polly.smith"
08/06/2025,13423,Mstypinski,"Part 1904 OSHA Regulations &#8211; Recording and Reporting Occupational Injuries and Illnesses","Safety, OSHA, Recordkeeping, 2. Regulations",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2020/07/Recordkeeping-OSHA-Regulations-CFR-Part-1904-up-to-date-as-of-8-04-2025.pdf,"August 11, 2025 @ 10:40 am by Lee-Ann.Arner"
08/06/2025,33943,Mandy.Lytle,"California &#8211; Skilled Nursing Facility Regulations (Title 22, Division 5: Chapters 3 and 3.5)","State Regulations, Long Term Care State Regulations, California",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/California-LTC-Code-of-Regulations.pdf,"August 6, 2025 @ 11:20 am by polly.smith"
08/05/2025,472169,Lee-Ann.Arner,"SNF VBP Performance Score Report User Guide FY 2026 Program Year","Financial, SNF Value-Based Purchasing Program",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/08/SNF-VBP-FY2026-PSR-User-Guide.pdf,"August 5, 2025 @ 2:51 pm by Lee-Ann.Arner"
08/05/2025,472082,Lee-Ann.Arner,"SNF VBP FY 2026 Program Year Timeline","Financial, SNF Value-Based Purchasing Program",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/08/SNF-VBP-FY-2026-Timeline.pdf,"August 5, 2025 @ 2:43 pm by Lee-Ann.Arner"
08/05/2025,471858,Lee-Ann.Arner,"FY 2026 SNF VBP Program August 2025 Performance Score Reports are Now Available","Financial, SNF Value-Based Purchasing Program",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2024/08/SNF-VBP-August-2025-Performance-Scores.pdf,"August 5, 2025 @ 2:59 pm by Lee-Ann.Arner"
08/05/2025,40410,Mpurkaya,"Colorado &#8211; Long Term Care Facility Regulations (Chapters 2 and 5)","State Regulations, Long Term Care State Regulations, Colorado",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/CO-LTC-State-Regs.pdf,"August 5, 2025 @ 2:36 pm by polly.smith"
08/05/2025,40437,Mpurkaya,"QAA Committee Meeting Agenda &#8211; Template","Tools and Templates, Administrative, QAPI, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QAA-Committee-Meeting-Agenda-Template.docx,"August 5, 2025 @ 1:30 pm by polly.smith"
08/05/2025,40423,Mpurkaya,"QAA Committee Meeting Minutes &#8211; Template","Tools and Templates, Administrative, QAPI, Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QAA-Committee-Meeting-Minutes-Tool.docx,"August 5, 2025 @ 1:31 pm by polly.smith"
08/04/2025,544412,Lee-Ann.Arner,"Analysis of Selected Nursing Facilities’ Use of Medicaid Reimbursement for Direct Care Compensation","Regulatory Agencies, OIG, 2025 Releases",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/OIG-25-Analysis-of-Selected-Nursing-Facilities-Use-of-Medicaid-Reimbursement-for-Direct-Care-Compensation.pdf,"August 4, 2025 @ 3:52 pm by Lee-Ann.Arner"
08/04/2025,544410,Lee-Ann.Arner,"QSO Letter 22-15 EXPIRED: Update to COVID-19 Emergency Declaration Blanket Waivers for Specific Providers","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-22-15-nh-nltc-lsc-expired.pdf,"August 4, 2025 @ 3:40 pm by Lee-Ann.Arner"
08/04/2025,544406,Lee-Ann.Arner,"QSO Letter 21-41 EXPIRED: Guidance related to Emergency Preparedness- Exercise Exemption based on A Facility&#8217;s Activation of their Emergency Plan","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-20-41-all-expired.pdf,"August 4, 2025 @ 4:03 pm by Lee-Ann.Arner"
08/04/2025,544400,Lee-Ann.Arner,"QSO Letter 21-17 EXPIRED: Updates to Long-Term Care (LTC) Emergency Regulatory Waivers issued in response to COVID-19","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-21-17-nh-Expired.pdf,"August 4, 2025 @ 4:03 pm by Lee-Ann.Arner"
08/04/2025,544408,Lee-Ann.Arner,"QSO Letter 20-25 EXPIRED: 2019 Novel Coronavirus (COVID-19) Long-Term Care Facility Transfer Scenarios","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-20-25-nh-expired.pdf,"August 4, 2025 @ 4:03 pm by Lee-Ann.Arner"
08/04/2025,464039,Lee-Ann.Arner,"QSO Letter 20-39 EXPIRED: Nursing Home Visitation- COVID-19","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2023 Fiscal Year, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/QSO-20-39-nh-expired.pdf,"August 6, 2025 @ 3:21 pm by Lee-Ann.Arner"
08/04/2025,544306,Lee-Ann.Arner,"Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities; Updates to the Quality Reporting Program for Federal Fiscal Year 2026 &#8211; Final Rule","Survey and Certification, Federal Register, 2025 Federal Register",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/FR-25-SNF-PPS-FY26-FR.pdf,"August 4, 2025 @ 10:32 am by Lee-Ann.Arner"
08/04/2025,544615,Lee-Ann.Arner,"QSO Letter 20-20 EXPIRED: Prioritization of Survey Activities","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-20-20-all-expired.pdf,"August 6, 2025 @ 3:25 pm by Lee-Ann.Arner"
08/04/2025,544372,Lee-Ann.Arner,"QSO Letter 20-17 EXPIRED: Guidance for Use of Certain Industrial Respirators by Health Care Personnel","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-20-17-Expired.pdf,"August 4, 2025 @ 4:02 pm by Lee-Ann.Arner"
08/04/2025,544298,Lee-Ann.Arner,"Continuous Ventilator Correction: Philips Respironics Updates Use Instructions for BiPAP A30, A40, and V30 Devices","Regulatory Agencies, FDA, Recalls and Notices",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Philips-Ventilator-Correction.pdf,"August 4, 2025 @ 9:34 am by Lee-Ann.Arner"
08/04/2025,544374,Lee-Ann.Arner,"QSO Letter 20-12 EXPIRED: Suspension of Survey Activities","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-20-12-all-expired.pdf,"August 4, 2025 @ 4:02 pm by Lee-Ann.Arner"
08/04/2025,544390,Lee-Ann.Arner,"QSO Letter 20-09 EXPIRED: Information for Healthcare Facilities Concerning 2019 Novel Coronavirus Illness (2019-nCoV)","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/QSO-20-09-all-expired.pdf,"August 4, 2025 @ 4:02 pm by Lee-Ann.Arner"
08/04/2025,508639,Polly.smith,"**Survey Management Tools List","Tools and Templates, Survey Management, Survey Management Tools",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Survey-Management-Tools-List.pdf,"August 4, 2025 @ 8:43 am by polly.smith"
08/01/2025,544289,Lee-Ann.Arner,"Transmittal #13343 &#8211; Transcatheter Tricuspid Valve Replacement (TTVR)","Financial, CMS Manuals, Transmittals, Transmittals: 100-04 Medicare Claims Processing Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Transmittal-13343CP.pdf,"August 1, 2025 @ 2:18 pm by Lee-Ann.Arner"
08/01/2025,544287,Lee-Ann.Arner,"Transmittal #13268 &#8211; The Fiscal Year 2025 CMS Internet Only Manual (IOM) Update to Publication (Pub.) 100-06, Chapter 5, 400.14 &#8211; Exhibit 14 &#8211; Protocol for Estimating Allowance for Uncollectible Accounts and 400.22 &#8211; Exhibit 22 &#8211; Accounts Receivable Trending Analysis Procedures","Financial, CMS Manuals, Transmittals, Transmittals: 100-06 Medicare Financial Management Manual",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Transmittal-13268FM.pdf,"August 1, 2025 @ 2:11 pm by Lee-Ann.Arner"
08/01/2025,544277,Lee-Ann.Arner,"Senate Bill: Strengthening Advocacy for Long-Term Care Residents Act","Regulatory Agencies, Congress",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/08/Congress-Strengthening-Advocacy-for-Long-Term-Care-Residents-Act.pdf,"August 1, 2025 @ 9:07 am by Lee-Ann.Arner"
07/31/2025,544269,Lee-Ann.Arner,"Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities; Updates to the Quality Reporting Program for Federal Fiscal Year 2026 Final Rule &#8211; Public Inspection Document","Survey and Certification, Federal Register, Public Inspection Documents",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/07/FR-25-PID-SNF-PPS-FY-26-FR.pdf,"July 31, 2025 @ 3:43 pm by Lee-Ann.Arner"
07/31/2025,476671,Lee-Ann.Arner,"Instructions for the Interim LTCSP Initial Survey and Certification Process (Guidance for Surveyors)","Survey and Certification, Long Term Care Survey Process, 1. LTC Survey Process Procedures",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/04/Instructions-for-the-Interim-LTC-Initial-Survey-and-Certification-Process-7.31.25.pdf,"July 31, 2025 @ 11:33 am by Lee-Ann.Arner"
07/31/2025,34817,Lee-Ann.Arner,"Survey Process Critical Element Pathways (Combined)","Survey and Certification, Long Term Care Survey Process, 1. LTC Survey Process Procedures",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/05/LTCSP-Critical-Element-Pathways-Combined-7.31.25.pdf,"July 31, 2025 @ 11:39 am by Lee-Ann.Arner"
07/31/2025,24586,Mstypinski,"Infection Prevention, Control and Immunizations: CMS-20054 Form","Survey and Certification, Long Term Care Survey Process, 4. Mandatory Facility Level Tasks",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2024/08/CMS-20054-Infection-Prevention-Control-and-Immunization-7.31.25.pdf,"July 31, 2025 @ 11:29 am by Lee-Ann.Arner"
07/31/2025,37101,Lee-Ann.Arner,"Revision History for LTC Survey Process Documents and Files","Survey and Certification, Long Term Care Survey Process, 1. LTC Survey Process Procedures",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/07/LTCSP-Revision-History-LTC-Survey-Process-Documents-and-Files-7.3125.pdf,"July 31, 2025 @ 11:24 am by Lee-Ann.Arner"
07/30/2025,491494,Lee-Ann.Arner,"QSO Letter 25-23 (REVISED 23-13) : Guidance for the Expiration of the COVID-19 Public Health Emergency (PHE)","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2023 Fiscal Year, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/05/QSO-25-23-ALL.pdf,"July 30, 2025 @ 3:07 pm by Lee-Ann.Arner"
07/30/2025,544123,Lee-Ann.Arner,"Reporting Exception Granted Due to Texas Severe Storms, Straight-Line Winds, and Flooding","Financial, SNF Quality Reporting Program, Reporting Requirements",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/07/SNF-QRP-Reporting-Exception-Texas-2025.pdf,"July 31, 2025 @ 2:57 pm by Lee-Ann.Arner"
07/30/2025,488085,Lee-Ann.Arner,"QSO Letter 23-10 EXPIRED: Strengthened Enhanced Enforcement for Infection Control Deficiencies and Quality Improvement Activities in Nursing Homes","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2023 Fiscal Year, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2023/03/QSO-23-10-Expired.pdf,"July 30, 2025 @ 3:04 pm by Lee-Ann.Arner"
07/30/2025,34995,Josh.stuedeman,"QSO Letter 19-07 EXPIRED: Enhanced Oversight and Enforcement of Non-Improving Late Adopters","Survey and Certification, Quality, Safety, and Oversight (QSO) Letters, 2021 Fiscal Year and Prior, 2025 Fiscal Year",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2019/03/QSO-19-07-Expired.pdf,"July 30, 2025 @ 3:00 pm by Lee-Ann.Arner"
07/30/2025,544113,Lee-Ann.Arner,"Five Star Ratings (July 2025)","Survey and Certification, Five Star Quality Rating System, Star Ratings",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/07/Star-Ratings-July-2025.xlsx,"July 30, 2025 @ 9:49 am by Lee-Ann.Arner"
07/30/2025,544111,Lee-Ann.Arner,"Special Focus Facility List (July 2025)","Survey and Certification, Five Star Quality Rating System, Special Focus Facility",https://env-thecompliancestoresecure-tcssecurestg.kinsta.cloud/wp-content/uploads/documents/2025/07/SFF-List-July-2025.pdf,"July 30, 2025 @ 9:33 am by Lee-Ann.Arner"
